,United States,United States OECD,Australia,Austria,Belgium,Czech Republic,Denmark,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Japan,Korea,Luxembourg,Mexico,Netherlands,New Zealand,Poland,Portugal,Slovak Republic,Spain,Sweden,Switzerland,Turkey,United Kingdom,Brazil,China (People's Republic of),Estonia,Indonesia,Slovenia,South Africa,OECD + Major Six NME,Major Five Asia,OECD - Europe,G7,OECD - Total,Euro area (19 countries),Israel,Russia
1984-07,0,101.2269,101.5489,100.1933,97.60271,100,100.7872,100,97.66608,99.38539,100,100,96.10161,100.1904,101.4302,100,100,100,98.2885,100,100,100,100,100,100,100.6278,100,100.0369,100,100,100,100,100,100.2008,99.8478,100,99.55407,100.6638,100.7042,98.6767,100,100
1984-08,0,101.351,101.593,100.1151,97.68291,100,100.8947,100,97.56435,99.64521,100,100,96.13212,100.4393,101.4608,100,100,100,98.42278,100,100,100,100,100,100,100.7826,100,99.97131,100,100,100,100,100,99.94006,99.9343,100,99.6596,100.7588,100.7976,98.84515,100,100
1984-09,0,101.3732,101.6136,100.0085,97.79881,100,100.9932,100,97.42989,99.9062,100,100,96.16319,100.6945,101.4787,100,100,100,98.45962,100,100,100,100,100,100,100.8371,100,100.0655,100,100,100,100,100,99.44492,99.98151,100,99.77795,100.8183,100.855,98.99587,100,100
1984-10,0,101.2087,101.5788,99.93091,97.88097,100,101.0657,100,97.31333,100.0449,100,100,96.24669,100.8948,101.5111,100,100,100,98.46674,100,100,100,100,100,100,100.8326,100,100.1834,100,100,100,100,100,98.61237,99.93809,100,99.85514,100.7851,100.8253,99.07726,100,100
1984-11,0,101.0306,101.4791,99.91359,97.93975,100,100.9979,100,97.32399,100.1748,100,100,96.42702,100.9883,101.5751,100,100,100,98.56985,100,100,100,100,100,100,100.8309,100,100.3119,100,100,100,100,100,97.68615,99.89564,100,99.93928,100.7544,100.7983,99.18157,100,100
1984-12,0,100.9018,101.3618,99.92168,97.98304,100,100.6996,100,97.59595,100.1696,100,100,96.82428,101.0729,101.6445,100,100,100,98.82761,100,100,100,100,100,100,100.8718,100,100.2763,100,100,100,100,100,96.9951,99.87514,100,100.015,100.741,100.7896,99.33651,100,100
1985-01,0,100.8839,101.2317,99.98885,97.95755,100,100.1728,100,98.1268,100.0402,102.216,100,97.454,101.1318,101.6784,100,100,100,99.24641,100,100,100,100,100,100,100.9275,100,99.94398,100,100,100,100,100,96.78501,99.88836,100,100.0588,100.7539,100.807,99.54666,100,100
1985-02,0,100.8419,100.9689,100.0919,97.98448,100,99.81009,100,98.50563,99.93969,102.3031,100,97.82983,100.9498,101.6436,100,100,100,99.52255,100,100,100,100,100,100,100.9491,100,99.59059,100,100,100,100,100,96.81537,99.85564,100,100.0291,100.7142,100.7728,99.65805,100,100
1985-03,0,100.8209,100.5586,100.2011,98.02235,100,99.6392,100,98.73749,99.88776,102.4603,100,97.95094,100.7172,101.5724,100,100,100,99.68375,100,100,100,100,100,100,100.8985,100,99.42122,100,100,100,100,100,96.77992,99.8221,100,100.0001,100.6804,100.739,99.7085,100,100
1985-04,0,100.8219,100.0547,100.2939,98.07716,100,99.51106,100,98.89465,99.88782,102.6668,100,97.95958,100.6509,101.5059,100,100,100,99.77757,100,100,100,100,100,100,100.8142,100,99.27809,100,100,100,100,100,96.48675,99.80376,100,100.0034,100.6726,100.7254,99.77645,100,100
1985-05,0,100.8229,99.79111,100.3639,98.12273,100,99.46493,100,98.94501,99.91153,102.8018,100,98.01987,100.6991,101.473,100,100,100,99.87529,100,100,100,100,100,100,100.7512,100,99.15767,100,100,100,100,100,96.10413,99.79719,100,100.0184,100.6745,100.7256,99.83083,100,100
1985-06,0,100.882,99.78936,100.3275,98.1574,100,99.52628,100,98.88101,99.93248,102.8355,100,98.10922,100.8632,101.4649,100,100,100,100.0486,100,100,100,100,100,100,100.7552,100,99.1054,100,100,100,100,100,95.90659,99.82909,100,100.0469,100.7094,100.7618,99.86239,100,100
1985-07,0,100.8122,100.0221,100.3062,98.21436,100,99.61704,100,98.69939,100.0038,102.8051,100,98.29138,101.0645,101.468,100,100,100,100.2603,100,100,100,100,100,100,100.8154,100,99.18716,100,100,100,100,100,96.11037,99.83548,100,100.0999,100.6997,100.7647,99.88917,100,100
1985-08,0,100.6667,100.3151,100.3107,98.299,100,99.66898,100,98.661,100.0684,102.6612,100,98.49377,101.15,101.4722,100,100,100,100.3792,100,100,100,100,100,100,100.9285,100,99.32626,100,100,100,100,100,96.5238,99.82197,100,100.1604,100.6639,100.7435,99.92489,100,100
1985-09,0,100.5188,100.4139,100.2625,98.56915,100,99.76606,100,98.85493,100.1238,102.3255,100,98.75875,101.0997,101.4675,100,100,100,100.4517,100,100,100,100,100,100,101.106,100,99.53629,100,100,100,100,100,96.89063,99.81322,100,100.2487,100.6384,100.7279,100.012,100,100
1985-10,0,100.4228,100.2882,100.1067,98.97137,100,99.93713,100,99.28218,100.2087,101.8349,100,99.0579,101.0088,101.4403,100,100,100,100.559,100,100,100,100,100,100,101.3296,100,99.6992,100,100,100,100,100,97.02383,99.82632,100,100.3762,100.6464,100.739,100.1859,100,100
1985-11,0,100.5267,100.0333,99.85992,99.19406,100,100.1171,100,99.6165,100.3132,101.5849,100,99.21043,100.9682,101.3772,100,100,100,100.6626,100,100,100,100,100,100,101.5882,100,99.78576,100,100,100,100,100,96.98589,99.89268,100,100.4864,100.7226,100.8078,100.348,100,100
1985-12,0,100.7407,100.0956,99.76624,99.2277,100,100.1894,100,99.8463,100.4462,101.5248,100,99.15085,100.9509,101.2932,100,100,100,100.7676,100,100,100,100,100,100,101.8692,100,99.84166,100,100,100,100,100,96.87142,99.99176,100,100.5837,100.8306,100.9116,100.4906,100,100
1986-01,0,100.9222,100.2318,99.84002,99.21186,100,100.0978,100,100.0307,100.6321,101.5281,100,98.95982,101.0402,101.2023,100,100,100,100.8897,100,100,100,100,100,100,102.1147,100,99.76844,100,100,100,100,100,96.76097,100.0787,100,100.6862,100.923,101.0027,100.674,100,100
1986-02,0,101.0086,100.2437,100.0768,99.13657,100,99.94824,100,100.1148,100.8286,101.4709,100,98.82371,101.1574,101.1093,100,100,100,100.9624,100,100,100,100,100,100,102.2297,100,99.64842,100,100,100,100,100,96.75122,100.1218,100,100.7626,100.9695,101.0472,100.8445,100,100
1986-03,0,101.0332,100.0417,100.3795,99.1511,100,99.75146,100,100.1069,100.96,101.3031,100,98.75886,101.3301,101.0094,100,100,100,101.0091,100,100,100,100,100,100,102.1254,100,99.58614,100,100,100,100,100,96.98137,100.1385,100,100.8175,100.9893,101.0603,100.9692,100,100
1986-04,0,101.0727,99.63273,100.5564,99.22073,100,99.41673,100,100.0395,101.0589,101.0771,100,98.74766,101.4724,100.8888,100,100,100,101.0233,100,100,100,100,100,100,101.8938,100,99.61312,100,100,100,100,100,97.5586,100.156,100,100.8504,101.0132,101.0681,101.0257,100,100
1986-05,1,101.1307,99.22243,100.4881,99.32152,100,99.14305,100,100.022,101.1511,100.8668,100,98.82005,101.57,100.7326,100,100,100,101.0986,100,100,100,100,100,100,101.637,100,99.66741,100,100,100,100,100,98.24384,100.1786,100,100.8858,101.0412,101.0793,101.0761,100,100
1986-06,1,101.2249,98.72741,100.302,99.44035,100,99.03522,100,100.0529,101.2754,100.7334,100,98.86475,101.6397,100.5539,100,100,100,101.132,100,100,101.5766,100,100.5796,100,101.4243,100,99.76525,100,100,100,100,100,98.71624,100.2122,100,100.9425,101.0871,101.1055,101.1309,100,100
1986-07,1,101.1678,98.18549,100.0893,99.61371,100,98.98901,100,100.172,101.3741,100.6592,100,98.89016,101.6491,100.3652,100,100,100,101.0782,100,100,101.6311,100,100.5446,100,101.274,100,99.89711,100,100,100,100,100,98.72977,100.1781,100,100.9959,101.0646,101.0703,101.1787,100,100
1986-08,1,100.9926,97.95172,99.97321,99.80877,100,98.93493,100,100.234,101.4224,100.5789,100,98.84643,101.7185,100.1744,100,100,100,100.9869,100,100,101.6661,100,100.5228,100,101.2107,100,100.0126,100,100,100,100,100,98.48255,100.0977,100,101.0393,100.983,100.9919,101.2107,100,100
1986-09,1,100.8253,98.04439,100.0872,99.79192,100,98.76799,100,100.1813,101.3799,100.5831,100,98.69999,101.8569,99.98849,100,100,100,100.8919,100,100,101.7049,100,100.5238,100,101.2598,100,100.1039,100,100,100,100,100,98.22454,100.0161,100,101.0534,100.8908,100.9126,101.193,100,100
1986-10,1,100.736,98.37887,100.4563,99.64512,100,98.65421,100,100.0269,101.362,100.7119,100,98.54399,101.9775,99.82096,100,100,100,100.855,100,100,101.65,100,100.5364,100,101.3547,100,100.2062,100,100,100,100,100,98.12593,99.97371,100,101.0646,100.8317,100.8708,101.1543,100,100
1986-11,0,100.5591,98.57521,100.7659,99.55952,100,98.55661,100,99.87667,101.3787,100.7751,100,98.41134,101.9972,99.69376,100,100,100,100.8373,100,100,101.5707,100,100.5531,100,101.416,100,100.3061,100,100,100,100,100,98.15639,99.90218,100,101.0666,100.7391,100.797,101.1037,100,100
1986-12,0,100.4106,98.71996,100.9312,99.63361,100,98.64037,100,99.73794,101.352,100.7412,100,98.38064,101.9544,99.62085,100,100,100,100.8184,100,100,101.5369,100,100.519,100,101.3843,100,100.3722,100,100,100,100,100,98.26785,99.83892,100,101.0412,100.6575,100.7302,101.0297,100,100
1987-01,0,100.3792,98.77113,100.9052,99.79134,100,98.69057,100,99.57906,101.2346,100.656,100,98.45879,101.9556,99.64342,100,100,100,100.7793,100,100,101.5932,100,100.4973,100,101.2867,100,100.5363,100,100,100,100,100,98.44818,99.82848,100,101.0089,100.6414,100.7165,100.9309,100,100
1987-02,0,100.4086,98.71249,100.6306,99.95917,100,98.70828,100,99.49837,101.0873,100.5096,100,98.5784,101.9284,99.81089,100,100,100,100.7442,100,100,101.6527,100,100.4686,100,101.1543,100,100.8949,100,100,100,100,100,98.69397,99.86662,100,100.9983,100.6888,100.7516,100.8499,100,100
1987-03,0,100.4797,98.70161,100.3007,100.0896,100,98.72439,100,99.50656,101.0104,100.3497,100,98.7029,101.8585,100.0664,100,100,100,100.6901,100,100,101.7209,100,100.4314,100,101.0054,100,101.18,100,100,100,100,100,99.04058,99.93544,100,100.9964,100.772,100.8165,100.8128,100,100
1987-04,0,100.5575,98.82965,100.047,100.2168,100,98.85958,100,99.54716,100.9706,100.206,100,98.72371,101.7495,100.3551,100,100,100,100.6531,100,100,101.789,100,100.4171,100,100.8632,100,101.4095,100,100,100,100,100,99.52685,100.0156,100,101.0003,100.8595,100.8908,100.791,100,100
1987-05,0,100.5896,99.03251,99.91714,100.3116,100,98.978,100,99.57867,100.9451,100.0833,100,98.66913,101.6582,100.6447,100,100,100,100.5818,100,100,101.8595,100,100.4236,100,100.7547,100,101.5369,100,100,100,100,100,100.0589,100.0753,100,100.9967,100.9187,100.9435,100.7772,100,100
1987-06,0,100.66,99.26178,99.77668,100.3505,100,98.96002,100,99.66955,100.877,100.0316,100,98.68352,101.5993,100.9126,100,100,100,100.4685,100,100,101.9009,100,100.4945,100,100.703,100,101.6017,100,100,100,100,100,100.513,100.1421,100,100.9912,100.986,101.0046,100.7683,100,100
1987-07,0,100.7602,99.48119,99.67348,100.3314,100,98.93336,100,99.81603,100.7852,100.0091,100,98.63177,101.5694,101.132,100,100,100,100.3856,100,100,102.0106,100,100.6085,100,100.6855,100,101.52,100,100,100,100,100,100.7931,100.2058,100,100.9786,101.0499,101.0653,100.7789,100,100
1987-08,0,100.7647,99.53701,99.62617,100.2775,100,98.98035,100,99.94167,100.7147,100.0736,100,98.63507,101.5032,101.28,100,100,100,100.4333,100,100,102.1285,100,100.6995,100,100.6775,100,101.4328,100,100,100,100,100,100.9657,100.2217,100,100.9693,101.0587,101.0788,100.7902,100,100
1987-09,0,100.5862,99.53659,99.61003,100.2001,100,99.04799,100,100.0219,100.7097,100.2006,100,98.70586,101.3713,101.3941,100,100,100,100.5522,100,100,102.1955,100,100.764,100,100.6619,100,101.3413,100,100,100,100,100,101.106,100.1658,100,100.9588,100.9831,101.0193,100.7993,100,100
1987-10,0,100.2511,99.49353,99.60428,100.1247,100,98.88162,100,100.0035,100.5974,100.3673,100,98.77788,101.2814,101.516,100,100,100,100.5343,100,100,102.2222,100,100.7307,100,100.6292,100,101.2932,100,100,100,100,100,101.2514,100.0362,100,100.901,100.83,100.8841,100.7281,100,100
1987-11,1,99.98605,99.22849,99.60822,100.1547,100,98.61762,102.2926,99.99554,100.3981,100.5367,100,98.86877,101.3027,101.6696,100,100,100,100.4576,100,100,102.1747,100,100.6566,100,100.5635,100,101.1927,100,100,100,100,100,101.3879,99.92966,100,100.8284,100.7131,100.7727,100.6536,100,100
1987-12,1,100.0556,99.3091,99.76431,100.2392,100,98.25054,102.1108,100.0317,100.2013,100.7402,100,99.07475,101.3697,101.8311,100,100,100,100.4094,100,100,102.0651,100,100.6428,100,100.4462,100,101.1301,100,100,100,100,100,101.473,99.96735,100,100.784,100.7574,100.81,100.6199,100,100
1988-01,1,100.3096,99.62093,100.0022,100.2975,100,98.07191,101.9931,100.0631,100.0778,100.927,100,99.32964,101.3625,101.959,100,100,100,100.3634,100,100,101.9288,100,100.7398,100,100.2923,100,101.1016,100,100,100,100,100,101.4673,100.0801,100,100.7621,100.8811,100.9256,100.593,100,100
1988-02,1,100.5419,99.88473,100.2347,100.3427,100,98.06619,101.8715,100.1181,100.0905,100.9918,100,99.51573,101.346,102.017,100,100,100,100.3801,100,100,101.7944,100,100.8835,100,100.119,100,101.0885,100,100,100,100,100,101.4176,100.1872,100,100.7826,100.9968,101.036,100.634,100,100
1988-03,1,100.6994,100.1419,100.472,100.3824,100,98.2059,101.6637,100.2108,100.1823,100.9768,100,99.75896,101.3391,102.0297,100,100,100,100.477,100,100,101.6333,100,101.0185,100,99.95116,100,101.069,100,100,100,100,100,101.3791,100.2656,100,100.8311,101.0771,101.117,100.7269,100,100
1988-04,1,100.7417,100.2912,100.7061,100.3874,100,98.47678,101.3949,100.3456,100.2637,100.9233,100,100.1261,101.3822,102.0246,100,100,100,100.6347,100,100,101.5294,100,101.0853,100,99.84653,100,101.0314,100,100,100,100,100,101.3802,100.2984,100,100.8899,101.1046,101.1505,100.8371,100,100
1988-05,1,100.8311,100.3305,100.9088,100.4326,100,98.64097,101.0271,100.5307,100.2907,100.9329,100,100.3484,101.3738,102.0194,100,100,100,100.7241,100,100,101.4553,100,101.0411,100,99.90593,100,101.0763,100,100,100,100,100,101.3772,100.3438,100,100.9381,101.1546,101.1971,100.9182,100,100
1988-06,1,100.897,100.4059,101.1494,100.5115,100,98.60711,100.7283,100.6878,100.3009,100.9069,100,100.3876,101.4017,102.0275,100,100,100,100.7843,97.601,100,101.3646,100,100.9491,100,100.2205,100,101.0566,100,100,100,100,100,101.2953,100.3817,100,100.9735,101.1967,101.2371,100.9812,100,100
1988-07,1,100.9627,100.5736,101.392,100.5463,100,98.46036,100.4846,100.7987,100.3197,100.8601,100,100.3975,101.4285,102.0626,100,100,100,100.8628,97.85516,100,101.3013,100,100.9318,100,100.6547,100,100.9472,100,100,100,100,100,101.0738,100.4235,100,100.9978,101.2389,101.2834,101.0332,100,100
1988-08,1,101.068,100.7247,101.6071,100.5883,100,98.26318,100.3983,100.8385,100.4168,100.9098,100,100.4343,101.5185,102.1309,100,100,100,100.9431,98.08749,100,101.2337,100,100.9634,100,101.0468,100,100.7481,100,100,100,100,100,100.7894,100.4889,100,101.0323,101.3079,101.3547,101.1141,100,100
1988-09,1,101.0532,100.8158,101.7632,100.6992,100,98.10496,100.5546,100.8,100.5362,101.073,100,100.5304,101.692,102.1961,100,100,100,100.9963,98.25648,100,101.188,100,100.9914,100,101.2886,100,100.4949,100,100,100,100,100,100.542,100.5087,100,101.067,101.3226,101.3788,101.2048,100,100
1988-10,1,100.9166,100.7177,101.8471,100.7836,100,98.06618,101.107,100.7147,100.6856,101.2908,100,100.6405,101.8521,102.2027,100,100,100,101.1122,98.32493,100,101.2458,100,101.0094,100,101.4479,100,100.2758,100,100,100,100,100,100.4015,100.4761,100,101.1115,101.2738,101.3476,101.3061,100,100
1988-11,1,100.8177,100.5236,101.942,100.8407,100,98.10461,102.1218,100.6753,100.7837,101.4224,100,100.8795,101.952,102.1031,100,100,100,101.2583,98.34733,100,101.3335,100,101.0156,100,101.617,100,100.1201,100,100,100,100,100,100.3192,100.4403,100,101.158,101.2191,101.3122,101.387,100,100
1988-12,1,100.8436,100.3476,102.1437,100.8244,100,98.11363,102.647,100.6209,100.7972,101.4894,100,101.045,101.9191,101.9431,100,100,100,101.3045,98.38913,100,101.4091,100,101.0338,100,101.8434,100,99.91981,100,100,100,100,100,100.2255,100.4138,100,101.1427,101.1803,101.2865,101.384,100,100
1989-01,1,100.9805,100.021,102.3483,100.781,100,98.15559,102.7218,100.5864,100.7279,101.5633,100,101.1123,101.7771,101.777,100,100,100,101.29,98.49219,100,101.4444,100,101.0298,100,102.0501,100,99.7837,100,100,100,100,100,100.0706,100.4035,100,101.0899,101.1718,101.2783,101.2988,100,100
1989-02,1,100.9609,99.46709,102.4027,100.838,100,98.18099,102.4727,100.5466,100.7,101.6522,100,101.1357,101.5424,101.6444,100,100,100,101.2592,98.62076,100,101.4779,100,100.9703,100,102.0947,100,99.67487,100,100,100,100,100,99.87627,100.3219,100,101.0185,101.0916,101.1978,101.2018,100,100
1989-03,0,100.8202,98.92841,102.3693,100.8987,100,98.18064,102.0394,100.5104,100.7254,101.7652,100,101.0806,101.2812,101.5518,100,100,100,101.2993,98.72521,100,101.4743,100,100.945,100,101.8477,100,99.44751,100,100,100,100,100,99.67964,100.189,100,100.93,100.9537,101.0647,101.1377,100,100
1989-04,0,100.6279,98.52402,102.3545,100.9196,100,98.25748,101.4451,100.5009,100.7995,101.8423,100,101.0505,101.0889,101.5134,100,100,100,101.3478,98.78032,100,101.384,100,100.9649,100,101.4331,100,99.27019,100,100,100,100,100,99.51766,100.059,100,100.8719,100.8176,100.934,101.1229,100,100
1989-05,0,100.5001,98.09067,102.4241,100.9341,100,98.29663,100.6529,100.516,100.9264,101.9096,100,101.0755,101.0621,101.5518,100,100,100,101.3878,98.84756,100,101.2756,100,101.0145,100,101.0002,100,99.15798,100,100,100,100,100,99.41307,99.9923,100,100.8676,100.7572,100.8673,101.1898,100,100
1989-06,0,100.4689,97.58701,102.5017,101.0449,100,98.3354,100.1591,100.5681,101.0952,101.9375,100,101.2589,101.1507,101.6444,100,100,100,101.4937,99.02008,100,101.2275,100,101.0314,100,100.6634,100,99.0173,100,100,100,100,100,99.41017,99.9958,100,100.9053,100.7745,100.8709,101.3217,100,100
1989-07,0,100.5165,97.42745,102.5329,101.1589,100,98.31037,99.8965,100.6237,101.187,101.9674,100,101.5189,101.3036,101.777,100,100,100,101.591,99.35539,100,101.1103,100,100.974,100,100.4602,100,99.00642,100,100,100,100,100,99.55309,100.0534,100,100.9536,100.8464,100.9278,101.4258,100,100
1989-08,0,100.5961,97.59054,102.5255,101.1829,100,98.25179,99.72758,100.6418,101.161,101.9271,100,101.7217,101.4483,101.9429,100,100,100,101.6448,99.70289,100,101.0892,100,100.9476,100,100.4524,100,99.03053,100,100,100,100,100,99.76246,100.1229,100,100.9756,100.9219,100.9957,101.4604,100,100
1989-09,0,100.7449,97.7785,102.5181,101.203,100,98.2503,99.32962,100.6089,101.1307,101.8411,100,101.7388,101.5764,102.1029,100,100,100,101.6685,99.8364,100,101.1469,100,100.9755,100,100.6931,100,98.95125,100,100,100,100,100,99.94505,100.2029,100,100.9774,101.007,101.0749,101.4701,100,100
1989-10,0,100.7281,97.85215,102.5876,101.2227,100,98.36008,98.3634,100.5505,101.1376,101.7503,100,101.6438,101.6153,102.2027,100,100,100,101.682,99.5746,100,101.1865,100,101.0777,100,100.9989,100,98.6619,100,100,100,100,100,100.0369,100.1892,100,100.9396,100.9846,101.0594,101.472,100,100
1989-11,0,100.6066,97.94186,102.7394,101.2692,100,98.54219,96.87124,100.5493,101.2315,101.5119,100,101.5786,101.6071,102.197,100,100,100,101.6997,99.11536,100,101.265,100,101.1776,100,101.129,100,98.5806,100,100,100,100,100,100.0732,100.1402,100,100.9444,100.9267,101.0087,101.5052,100,100
1989-12,0,100.5339,98.07494,102.9553,101.3033,100,98.82659,95.86525,100.5776,101.3625,101.2598,100,101.532,101.6007,102.1337,100,100,100,101.6698,98.71169,100,101.3555,100,101.2346,100,100.8989,100,98.64837,100,100,100,100,100,100.0967,100.1176,100,100.9786,100.9028,100.9852,101.5496,100,100
1990-01,0,100.5314,98.28529,103.1586,101.3128,100,99.03297,95.41808,100.6039,101.4224,101.0975,100,101.4545,101.6441,102.0679,100,100,100,101.5623,98.54513,100,101.4788,100,101.1563,100,100.4706,100,98.64209,100,99.00664,100,100,100,100.1209,100.111,101.1919,100.9795,100.9018,100.9781,101.5523,100,100
1990-02,0,100.5137,98.38059,103.1158,101.3338,100,99.14676,95.29096,100.6248,101.3665,101.0535,100,101.3556,101.7729,102.0327,100,100,100,101.4704,98.54349,100,101.6124,100,101.0545,100,100.0509,100,98.32206,100,99.06001,100,100,100,100.1071,100.0795,101.1852,100.9179,100.8674,100.9401,101.543,100,100
1990-03,0,100.5812,98.13064,102.9377,101.2742,100,99.28749,95.38085,100.6538,101.2721,101.1337,100,101.3969,101.8991,102.0132,100,100,100,101.4346,98.60846,100,101.7889,100,100.9197,100,99.78925,100,97.8521,100,99.13982,100,100,100,99.98193,100.0599,101.1978,100.8322,100.8528,100.915,101.531,100,100
1990-04,0,100.6326,97.57065,102.7698,101.1991,100,99.30373,95.84759,100.6401,101.2763,101.2349,100,101.492,102.0229,101.982,100,100,100,101.4053,98.67828,100,102.0204,100,100.8275,100,99.66652,100,97.67263,100,99.24554,100,100,100,99.69335,100.0515,101.2106,100.8192,100.8544,100.9028,101.5551,100,100
1990-05,0,100.5054,97.15155,102.7354,101.2377,100,99.215,96.64606,100.6204,101.3159,101.2498,100,101.5811,102.021,101.9181,100,100,100,101.3725,98.72384,100,102.2039,100,100.8127,100,99.64527,100,97.69578,100,99.34501,100,100,100,99.37797,99.9917,101.1994,100.8392,100.7802,100.8354,101.5752,100,100
1990-06,0,100.2258,97.00447,102.7523,101.3087,100,99.07903,97.05943,100.6271,101.3422,101.2347,100,101.5195,101.8975,101.839,100,100,100,101.3131,98.71537,100,102.2625,100,100.8317,100,99.6816,100,97.84912,100,99.38141,100,100,100,99.22865,99.88005,101.1574,100.8554,100.6378,100.7131,101.5685,100,100
1990-07,0,99.75336,96.96115,102.6838,101.292,100,98.98335,97.16833,100.5725,101.3328,101.1533,100,101.2387,101.6661,101.7717,100,100,100,101.1646,98.61362,100,102.1832,100,100.7901,100,99.63536,100,98.00286,100,99.324,100,100,100,99.38905,99.68106,101.0932,100.8104,100.3961,100.4972,101.4694,100,100
1990-08,0,98.99537,96.80068,102.4396,101.0545,100,98.92876,97.05956,100.4078,101.1803,100.9293,100,100.8914,101.3721,101.7405,100,100,100,100.9082,98.41486,100,101.9935,100,100.5368,100,99.29431,100,98.0648,100,99.20689,100,100,100,99.68209,99.33746,101.0343,100.6399,100.0001,100.1254,101.1955,100,100
1990-09,0,98.26717,96.59184,102.1614,100.6903,100,98.9056,96.71715,100.1174,100.9042,100.7495,100,100.5986,101,101.7422,100,100,100,100.6228,98.08179,100,101.7356,100,100.1529,100,98.48094,100,98.14117,100,99.11127,100,100,100,99.87033,98.97204,101.0046,100.3759,99.59453,99.72983,100.7875,100,100
1990-10,0,97.68518,96.45491,101.9979,100.4236,100,98.90948,96.13115,99.91414,100.7368,100.7424,100,100.5634,100.7683,101.7768,100,100,100,100.3527,97.57143,100,101.6446,100,100.0358,100,97.45406,100,98.39198,100,99.13238,100,100,100,99.78393,98.71354,101.0349,100.2295,99.30592,99.44717,100.543,100,100
1990-11,0,97.47851,96.47151,102.0308,100.2474,100,99.02274,95.26209,99.79107,100.7058,100.8245,100,100.6807,100.7182,101.8466,100,100,100,100.1103,96.9973,100,101.7421,100,100.125,100,96.55316,100,98.62338,100,99.32474,100,100,100,99.55322,98.64609,101.1443,100.1891,99.22971,99.36354,100.4679,100,100
1990-12,0,97.54134,96.72192,102.2035,100.0366,100,99.17742,94.62704,99.69518,100.6339,100.8186,100,100.5557,100.6394,101.9211,100,100,100,99.93443,96.50909,100,101.9154,100,100.2151,100,96.05626,100,98.88136,100,99.68114,100,100,100,99.35842,98.69905,101.3098,100.1617,99.27799,99.39952,100.3817,100,100
1991-01,0,97.88255,97.06914,102.4057,99.90587,100,99.31402,94.27886,99.62016,100.4392,100.7418,100,100.3362,100.5116,101.9593,100,100,100,99.76694,96.23625,100,101.937,100,100.2299,100,95.9118,100,98.83948,100,100.1281,100,100,100,99.32366,98.82932,101.4798,100.0614,99.40865,99.51124,100.231,100,100
1991-02,0,98.50504,97.3071,102.4183,100.0157,100,99.42095,94.06345,99.71732,100.2076,100.7003,100,100.2049,100.4814,101.9272,100,100,100,99.75869,96.14549,100,101.9437,100,100.4192,100,96.10086,100,98.98122,100,100.545,100,100,100,99.37504,99.08139,101.5915,100.0606,99.67937,99.7567,100.1966,100,100
1991-03,0,99.21487,97.61075,102.2974,100.3126,100,99.57283,93.96782,99.90385,100.0159,100.6888,100,100.1983,100.7342,101.8514,100,100,100,99.88316,96.22414,100,102.0532,100,100.6281,100,96.6468,100,99.35056,100,100.8054,100,100,100,99.40163,99.39697,101.6233,100.1907,100.0291,100.0829,100.3055,100,100
1991-04,0,99.41537,97.79977,102.1275,100.489,100,99.57099,93.95765,99.93128,99.97745,100.6502,100,100.2716,100.8959,101.7592,100,100,100,99.94469,96.48143,100,102.1251,100,100.6803,100,97.29147,100,99.59235,100,100.8485,100,100,100,99.33047,99.50135,101.5745,100.2774,100.1404,100.1949,100.3658,100,100
1991-05,0,99.39867,97.93185,102.0246,100.5374,100,99.52974,94.07287,99.86156,99.92747,100.6172,100,100.2216,100.936,101.6628,100,100,100,99.99599,96.78028,100,102.1291,100,100.7283,100,97.7234,100,99.64253,100,100.682,100,100,100,99.22608,99.48387,101.4555,100.287,100.1199,100.189,100.3559,100,100
1991-06,0,99.46268,98.11367,101.9544,100.532,100,99.6062,94.05988,99.72331,99.66424,100.5929,100,99.98045,100.9216,101.5594,100,100,100,99.97023,96.95438,100,102.1073,100,100.6815,100,97.70703,100,99.58568,100,100.3757,100,100,100,99.19343,99.43831,101.2869,100.1822,100.0868,100.1611,100.2051,100,100
1991-07,0,99.52286,98.26918,101.8351,100.608,100,99.67258,94.01225,99.62684,99.25216,100.6214,100,99.78214,100.9086,101.4352,100,100,100,99.86539,96.88358,100,102.1479,100,100.5868,100,97.42491,100,99.57168,100,100.041,100,100,100,99.31383,99.37115,101.0951,100.0428,100.0335,100.1094,100.0024,100,100
1991-08,0,99.48785,98.35638,101.6076,100.6607,100,99.70585,94.00573,99.61619,99.03185,100.6823,100,99.77038,100.9228,101.2774,100,100,100,99.77001,96.69418,100,102.208,100,100.5198,100,97.09328,100,99.78986,100,99.76113,100,100,100,99.50935,99.30436,100.8981,100.0026,99.97675,100.0532,99.90836,100,100
1991-09,0,99.29179,98.41112,101.3547,100.6871,100,99.74077,94.1459,99.66025,99.05283,100.6715,100,99.82997,100.938,101.1063,100,100,100,99.70889,96.56113,100,102.2717,100,100.5749,100,96.84343,100,100.1353,100,99.58816,100,100,100,99.67485,99.22128,100.7262,100.0623,99.88429,99.97211,99.93923,100,100
1991-10,0,98.82528,98.36029,101.1767,100.6924,100,99.83664,94.57471,99.6483,99.15882,100.5996,100,99.83208,100.8627,100.949,100,100,100,99.64417,96.62899,100,102.2897,100,100.5166,100,96.65253,100,100.3382,100,99.52206,100,100,100,99.7351,99.03797,100.598,100.0923,99.66087,99.77557,99.9414,100,100
